Calling PickFoodCalling CalcBlobCentersCleanInterior: i=0, j=1
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1054
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1055
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1055
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1056
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1056
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1057
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1057
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1058
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1058
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1059
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1059
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1060
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1060
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1061
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1061
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1062
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1062
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1063
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1063
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1064
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1064
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1065
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1065
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1066
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1066
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1067
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1067
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1068
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1068
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1069
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1069
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1070
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1070
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1071
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1071
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1072
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1072
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1073
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1073
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1074
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1074
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1075
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1075
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1076
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1076
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1077
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1077
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1078
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1078
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1079
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1079
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1080
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1080
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1081
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1081
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1082
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1082
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1083
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1083
REMOVED: j=0, ConnectedColor:196,226,132, XY:1365,1084
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1084
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1085
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1085
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1086
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1086
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1087
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1087
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1088
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1088
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1089
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1089
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1090
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1090
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1091
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1091
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1092
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1092
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1093
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1093
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1094
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1094
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1095
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1095
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1096
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1096
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1097
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1097
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1098
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1098
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1099
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1099
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1100
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1100
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1101
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1101
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1102
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1102
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1103
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1103
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1104
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1104
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1105
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1105
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1106
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1106
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1107
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1107
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1108
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1108
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1109
REMOVED: j=0, ConnectedColor:196,226,132, XY:1537,1109
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1110
REMOVED: j=0, ConnectedColor:196,226,132, XY:1541,1110
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1111
REMOVED: j=0, ConnectedColor:196,226,132, XY:1542,1111
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1112
REMOVED: j=0, ConnectedColor:196,226,132, XY:1541,1112
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1113
REMOVED: j=0, ConnectedColor:196,226,132, XY:1473,1113
REMOVED: j=0, ConnectedColor:196,226,132, XY:1538,1113
REMOVED: j=0, ConnectedColor:196,226,132, XY:1540,1113
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1114
REMOVED: j=0, ConnectedColor:196,226,132, XY:1473,1114
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1115
REMOVED: j=0, ConnectedColor:196,226,132, XY:1466,1115
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1116
REMOVED: j=0, ConnectedColor:196,226,132, XY:1457,1116
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1117
REMOVED: j=0, ConnectedColor:196,226,132, XY:1429,1117
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1118
REMOVED: j=0, ConnectedColor:196,226,132, XY:1414,1118
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1119
REMOVED: j=0, ConnectedColor:196,226,132, XY:1422,1119
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1120
REMOVED: j=0, ConnectedColor:196,226,132, XY:1370,1120
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1121
REMOVED: j=0, ConnectedColor:196,226,132, XY:1370,1121
REMOVED: j=0, ConnectedColor:196,226,132, XY:1366,1122
REMOVED: j=0, ConnectedColor:196,226,132, XY:1370,1122
REMOVED: j=0, ConnectedColor:196,226,132, XY:1367,1123
REMOVED: j=0, ConnectedColor:196,226,132, XY:1370,1123
REMOVED: j=5, ConnectedColor:244,225,18, XY:1166,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1166,496
REMOVED: j=5, ConnectedColor:244,225,18, XY:1167,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1167,498
REMOVED: j=5, ConnectedColor:244,225,18, XY:1168,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1169,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1170,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1171,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1172,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1173,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1174,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1175,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1176,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1177,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1178,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1179,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1180,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1181,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1182,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1183,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1184,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1185,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1186,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1187,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1188,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1189,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1190,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1191,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1192,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1193,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1194,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1195,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1196,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1197,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1198,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1199,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1200,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1201,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1202,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1203,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1204,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1205,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1206,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1207,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1208,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1209,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1210,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1211,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1212,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1213,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1214,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1215,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1216,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1217,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1218,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1219,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1220,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1221,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1222,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1223,485
REMOVED: j=5, ConnectedColor:244,225,18, XY:1224,485
REMOVED: j=5, ConnectedColor:244,225,18, XY:1224,512
REMOVED: j=5, ConnectedColor:244,225,18, XY:1224,512
REMOVED: j=5, ConnectedColor:244,225,18, XY:1225,484
REMOVED: j=5, ConnectedColor:244,225,18, XY:1225,512
REMOVED: j=5, ConnectedColor:244,225,18, XY:1225,512
REMOVED: j=5, ConnectedColor:244,225,18, XY:1226,494
REMOVED: j=5, ConnectedColor:244,225,18, XY:1226,505
REMOVED: j=5, ConnectedColor:244,225,18, XY:1226,518
REMOVED: j=5, ConnectedColor:244,225,18, XY:1227,567
REMOVED: j=5, ConnectedColor:244,225,18, XY:1228,567
REMOVED: j=5, ConnectedColor:244,225,18, XY:1229,576
REMOVED: j=5, ConnectedColor:244,225,18, XY:1230,483
REMOVED: j=5, ConnectedColor:244,225,18, XY:1230,508
REMOVED: j=5, ConnectedColor:244,225,18, XY:1230,590
REMOVED: j=5, ConnectedColor:244,225,18, XY:1231,459
REMOVED: j=5, ConnectedColor:244,225,18, XY:1231,464
REMOVED: j=5, ConnectedColor:244,225,18, XY:1231,482
REMOVED: j=5, ConnectedColor:244,225,18, XY:1232,458
REMOVED: j=5, ConnectedColor:244,225,18, XY:1233,450
REMOVED: j=5, ConnectedColor:244,225,18, XY:1234,450
REMOVED: j=6, ConnectedColor:14,112,24, XY:1235,445
REMOVED: j=6, ConnectedColor:14,112,24, XY:1236,444
REMOVED: j=6, ConnectedColor:14,112,24, XY:1237,441
REMOVED: j=6, ConnectedColor:14,112,24, XY:1238,440
REMOVED: j=6, ConnectedColor:14,112,24, XY:1239,432
REMOVED: j=6, ConnectedColor:14,112,24, XY:1239,435
REMOVED: j=6, ConnectedColor:14,112,24, XY:1239,439
REMOVED: j=6, ConnectedColor:14,112,24, XY:1240,431
REMOVED: j=6, ConnectedColor:14,112,24, XY:1241,428
REMOVED: j=6, ConnectedColor:14,112,24, XY:1242,427
REMOVED: j=6, ConnectedColor:14,112,24, XY:1243,426
REMOVED: j=6, ConnectedColor:14,112,24, XY:1244,425
REMOVED: j=6, ConnectedColor:14,112,24, XY:1245,424
REMOVED: j=6, ConnectedColor:14,112,24, XY:1246,423
REMOVED: j=6, ConnectedColor:14,112,24, XY:1247,422
REMOVED: j=6, ConnectedColor:14,112,24, XY:1248,422
REMOVED: j=5, ConnectedColor:244,225,18, XY:1248,725
REMOVED: j=5, ConnectedColor:244,225,18, XY:1248,726
REMOVED: j=6, ConnectedColor:14,112,24, XY:1249,422
REMOVED: j=5, ConnectedColor:244,225,18, XY:1249,725
REMOVED: j=5, ConnectedColor:244,225,18, XY:1249,727
REMOVED: j=6, ConnectedColor:14,112,24, XY:1250,421
REMOVED: j=6, ConnectedColor:14,112,24, XY:1250,724
REMOVED: j=5, ConnectedColor:244,225,18, XY:1250,728
REMOVED: j=6, ConnectedColor:14,112,24, XY:1251,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1251,725
REMOVED: j=5, ConnectedColor:244,225,18, XY:1251,728
REMOVED: j=5, ConnectedColor:244,225,18, XY:1251,764
REMOVED: j=6, ConnectedColor:14,112,24, XY:1252,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1252,725
REMOVED: j=5, ConnectedColor:244,225,18, XY:1252,729
REMOVED: j=6, ConnectedColor:14,112,24, XY:1253,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1253,725
REMOVED: j=5, ConnectedColor:244,225,18, XY:1253,730
REMOVED: j=6, ConnectedColor:14,112,24, XY:1254,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1254,725
REMOVED: j=5, ConnectedColor:244,225,18, XY:1254,731
REMOVED: j=6, ConnectedColor:14,112,24, XY:1255,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1255,725
REMOVED: j=5, ConnectedColor:244,225,18, XY:1255,732
REMOVED: j=6, ConnectedColor:14,112,24, XY:1256,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1256,726
REMOVED: j=5, ConnectedColor:244,225,18, XY:1256,733
REMOVED: j=6, ConnectedColor:14,112,24, XY:1257,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1257,727
REMOVED: j=6, ConnectedColor:14,112,24, XY:1258,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1258,728
REMOVED: j=5, ConnectedColor:244,225,18, XY:1258,765
REMOVED: j=6, ConnectedColor:14,112,24, XY:1259,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1259,729
REMOVED: j=3, ConnectedColor:25,177,75, XY:1259,779
REMOVED: j=6, ConnectedColor:14,112,24, XY:1260,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1260,730
REMOVED: j=3, ConnectedColor:25,177,75, XY:1260,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1261,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1261,731
REMOVED: j=3, ConnectedColor:25,177,75, XY:1261,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1262,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1262,732
REMOVED: j=3, ConnectedColor:25,177,75, XY:1262,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1263,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1263,738
REMOVED: j=3, ConnectedColor:25,177,75, XY:1263,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1264,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1264,739
REMOVED: j=3, ConnectedColor:25,177,75, XY:1264,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1265,420
REMOVED: j=6, ConnectedColor:14,112,24, XY:1265,740
REMOVED: j=3, ConnectedColor:25,177,75, XY:1265,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1266,421
REMOVED: j=6, ConnectedColor:14,112,24, XY:1266,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1266,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1267,422
REMOVED: j=6, ConnectedColor:14,112,24, XY:1267,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1267,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1268,422
REMOVED: j=6, ConnectedColor:14,112,24, XY:1268,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1268,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1269,422
REMOVED: j=6, ConnectedColor:14,112,24, XY:1269,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1269,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1270,423
REMOVED: j=6, ConnectedColor:14,112,24, XY:1270,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1270,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1271,424
REMOVED: j=6, ConnectedColor:14,112,24, XY:1271,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1271,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1272,425
REMOVED: j=6, ConnectedColor:14,112,24, XY:1272,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1272,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1273,426
REMOVED: j=6, ConnectedColor:14,112,24, XY:1273,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1273,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1274,427
REMOVED: j=6, ConnectedColor:14,112,24, XY:1274,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1274,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1275,428
REMOVED: j=6, ConnectedColor:14,112,24, XY:1275,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1275,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1276,429
REMOVED: j=6, ConnectedColor:14,112,24, XY:1276,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1276,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1277,433
REMOVED: j=6, ConnectedColor:14,112,24, XY:1277,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1277,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1278,434
REMOVED: j=6, ConnectedColor:14,112,24, XY:1278,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1278,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1279,447
REMOVED: j=6, ConnectedColor:14,112,24, XY:1279,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1279,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1280,447
REMOVED: j=6, ConnectedColor:14,112,24, XY:1280,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1280,781
REMOVED: j=6, ConnectedColor:14,112,24, XY:1281,473
REMOVED: j=6, ConnectedColor:14,112,24, XY:1281,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1281,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1281,1008
REMOVED: j=6, ConnectedColor:14,112,24, XY:1282,519
REMOVED: j=6, ConnectedColor:14,112,24, XY:1282,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1282,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1282,1008
REMOVED: j=6, ConnectedColor:14,112,24, XY:1283,735
REMOVED: j=6, ConnectedColor:14,112,24, XY:1283,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1283,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1283,1008
REMOVED: j=6, ConnectedColor:14,112,24, XY:1284,735
REMOVED: j=6, ConnectedColor:14,112,24, XY:1284,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1284,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1284,1008
REMOVED: j=6, ConnectedColor:14,112,24, XY:1285,736
REMOVED: j=6, ConnectedColor:14,112,24, XY:1285,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1285,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1285,1008
REMOVED: j=6, ConnectedColor:14,112,24, XY:1286,736
REMOVED: j=6, ConnectedColor:14,112,24, XY:1286,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1286,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1286,1008
REMOVED: j=6, ConnectedColor:14,112,24, XY:1287,738
REMOVED: j=6, ConnectedColor:14,112,24, XY:1287,741
REMOVED: j=3, ConnectedColor:25,177,75, XY:1287,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1287,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1288,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1288,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1289,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1289,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1290,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1290,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1291,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1291,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1292,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1292,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1293,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1293,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1294,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1294,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1295,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1295,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1296,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1296,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1297,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1297,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1298,781
REMOVED: j=2, ConnectedColor:123,218,172, XY:1298,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1299,782
REMOVED: j=2, ConnectedColor:123,218,172, XY:1299,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1300,783
REMOVED: j=2, ConnectedColor:123,218,172, XY:1300,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1301,782
REMOVED: j=2, ConnectedColor:123,218,172, XY:1301,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1302,783
REMOVED: j=2, ConnectedColor:123,218,172, XY:1302,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1303,805
REMOVED: j=2, ConnectedColor:123,218,172, XY:1303,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1304,807
REMOVED: j=2, ConnectedColor:123,218,172, XY:1304,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1305,808
REMOVED: j=2, ConnectedColor:123,218,172, XY:1305,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1306,815
REMOVED: j=2, ConnectedColor:123,218,172, XY:1306,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1307,819
REMOVED: j=2, ConnectedColor:123,218,172, XY:1307,1008
REMOVED: j=3, ConnectedColor:25,177,75, XY:1308,837
REMOVED: j=2, ConnectedColor:123,218,172, XY:1308,1007
REMOVED: j=3, ConnectedColor:25,177,75, XY:1309,819
REMOVED: j=2, ConnectedColor:123,218,172, XY:1309,1005
REMOVED: j=2, ConnectedColor:123,218,172, XY:1310,801
REMOVED: j=2, ConnectedColor:123,218,172, XY:1310,1004
REMOVED: j=2, ConnectedColor:123,218,172, XY:1311,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1311,1003
REMOVED: j=2, ConnectedColor:123,218,172, XY:1312,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1312,1002
REMOVED: j=2, ConnectedColor:123,218,172, XY:1313,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1313,1001
REMOVED: j=2, ConnectedColor:123,218,172, XY:1314,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1314,1000
REMOVED: j=2, ConnectedColor:123,218,172, XY:1315,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1315,999
REMOVED: j=2, ConnectedColor:123,218,172, XY:1316,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1316,998
REMOVED: j=2, ConnectedColor:123,218,172, XY:1317,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1317,997
REMOVED: j=2, ConnectedColor:123,218,172, XY:1318,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1318,996
REMOVED: j=2, ConnectedColor:123,218,172, XY:1318,1000
REMOVED: j=2, ConnectedColor:123,218,172, XY:1318,1005
REMOVED: j=2, ConnectedColor:123,218,172, XY:1319,800
REMOVED: j=2, ConnectedColor:123,218,172, XY:1319,995
